-7.4867e-19,5.6315e-19,1.973e-19,-6.7717e-19,2.373e-18,-1.4162e-19,-5.6552e-19,-1.2146e-19,7.3088e-19,5.5656e-19,1.2218e-18,1.0673e-18,3.0638e-18,1.7933e-18,-1.5816e-19
-6.011e-18,4.4018e-18,4.4044e-18,-6.3448e-18,1.94e-17,-1.7822e-18,-4.086e-18,1.1235e-18,5.5901e-18,4.6042e-18,8.9926e-18,8.3237e-18,2.6068e-17,1.5782e-17,-1.501e-18
-5.5492e-18,3.9852e-18,5.3138e-18,-5.9229e-18,1.9185e-17,-1.1093e-18,-3.3366e-18,-8.1893e-19,3.7768e-18,2.4595e-18,8.6731e-18,8.3354e-18,2.3839e-17,1.4832e-17,-6.7029e-20
-6.583e-18,3.9562e-18,4.6542e-18,-8.8559e-18,2.2705e-17,-2.3685e-18,-4.0349e-18,-2.6403e-18,6.2138e-18,5.6977e-18,1.0569e-17,9.7509e-18,2.853e-17,1.7109e-17,-1.7819e-18
-4.8539e-18,5.8247e-18,4.1718e-18,-6.5081e-18,1.8419e-17,-5.2626e-19,-4.8044e-18,-6.2812e-19,6.141e-18,3.5582e-18,8.9691e-18,9.1986e-18,2.4707e-17,1.563e-17,-1.5153e-18
-3.5854e-18,2.3606e-18,4.5114e-18,-4.9643e-18,1.3842e-17,-6.5907e-19,-2.8941e-18,-4.7605e-19,6.2247e-18,3.8328e-18,7.1909e-18,7.6724e-18,1.9494e-17,1.1422e-17,-1.2724e-18
-1.4039e-18,8.9214e-19,1.291e-18,-1.5682e-18,5.3071e-18,8.1127e-23,-1.161e-18,-4.9599e-19,1.7598e-18,1.2958e-18,2.5956e-18,2.3683e-18,7.2358e-18,4.2655e-18,-3.6548e-19
-8.5218e-18,8.5522e-18,4.3194e-18,-8.4601e-18,2.6117e-17,-6.0864e-19,-6.3716e-18,-2.0189e-18,8.9574e-18,7.1407e-18,1.2315e-17,8.913e-18,3.3396e-17,1.9457e-17,-1.142e-18
-9.7639e-18,8.021e-18,8.6407e-18,-9.2142e-18,3.1929e-17,-1.7551e-18,-5.5628e-18,-1.6311e-18,7.3616e-18,7.4003e-18,1.5293e-17,1.5608e-17,3.8518e-17,2.7512e-17,-2.8847e-18
-1.2744e-18,1.2661e-18,1.2556e-18,-1.4812e-18,4.9142e-18,-1.6944e-19,-7.32e-19,-3.3056e-19,1.5951e-18,1.0363e-18,2.4082e-18,2.0966e-18,6.1122e-18,4.1287e-18,-1.5852e-19
-6.0466e-18,5.6187e-18,8.087e-18,-7.2409e-18,2.62e-17,-2.5222e-18,-6.13e-18,-2.9832e-18,1.31e-17,7.866e-18,1.5546e-17,1.0797e-17,3.5016e-17,2.1604e-17,-1.9611e-18
-1.17e-17,6.4707e-18,5.5805e-18,-1.0522e-17,2.6971e-17,-1.7895e-19,-5.9102e-18,-6.0565e-19,9.2093e-18,4.9204e-18,1.4625e-17,1.4817e-17,3.5127e-17,2.5327e-17,-2.1979e-18
-6.9103e-19,4.3463e-19,5.4274e-19,-8.8561e-19,2.5707e-18,-1.9468e-19,-4.6275e-19,-1.576e-19,6.161e-19,4.676e-19,1.0759e-18,8.5213e-19,3.1821e-18,1.769e-18,-2.4132e-20
-4.0365e-18,3.2797e-18,2.5166e-18,-5.2998e-18,1.4414e-17,6.5557e-19,-4.0213e-18,-8.4823e-19,4.3092e-18,3.7896e-18,7.7954e-18,7.4451e-18,2.0082e-17,1.2891e-17,-1.3899e-18
-8.2524e-18,4.5777e-18,7.0009e-18,-9.3984e-18,2.5118e-17,-1.8716e-18,-4.3765e-18,-1.0959e-18,7.6141e-18,6.2938e-18,1.2644e-17,8.0634e-18,3.3784e-17,1.9519e-17,-9.6456e-19
-5.8104e-18,6.2973e-18,7.8161e-18,-8.5119e-18,2.5462e-17,-3.1688e-20,-5.6616e-18,-1.7517e-18,6.2827e-18,6.1381e-18,1.2008e-17,8.9887e-18,3.2988e-17,1.9922e-17,-2.5239e-18
