3.7638,-0.92236,-0.53047,1.233,-0.71848,1.525,-1.3769,-1.551,-0.17975,-1.1499,-0.11756,-1.5398,0.34207,-0.60512,0.065985
-0.40127,0.26977,-0.20437,-1.0767,-3.4491,0.96986,0.62241,0.15118,-1.3787,-1.6964,-0.19497,-1.3029,-1.4716,-1.3327,0.47252
0.54033,1.5158,0.0057301,1.2152,-2.1241,-1.1308,-0.91144,-0.32863,0.60841,-0.64354,-0.00087909,0.45768,1.3614,0.71921,0.20154
1.7504,1.5461,-1.9151,1.3689,-1.044,0.36394,-0.20749,-0.97425,0.13825,0.94529,-0.76716,-1.0765,0.94106,-0.32831,-0.29621
2.0957,-0.3642,1.0851,1.2778,-0.67157,-0.49899,-2.7037,-0.54487,0.84837,-0.086419,1.4492,0.3441,0.46331,0.51728,-0.51133
1.2966,-1.6362,-2.1231,2.2668,0.021024,2.4636,0.064225,0.16694,-2.6767,1.1264,1.011,0.54725,2.7373,-0.096381,0.96821
0.34242,1.4374,1.1921,0.60321,-2.1172,-2.108,1.3842,-0.99591,-0.44959,-0.24658,-1.6997,0.24477,-0.73409,-0.32675,1.1555
2.241,1.0479,3.7299,-1.3708,-0.57897,-2.135,-1.0227,0.19116,-1.6525,-1.1759,0.86843,0.45257,-0.22053,-0.058321,-0.29706
4.373,-1.6854,-1.1732,0.25269,-0.11805,-0.8278,0.49605,-1.0704,1.3663,-0.83527,0.16838,-1.3209,-0.18926,0.4433,0.72966
4.9061,-1.5189,0.69141,-0.40059,-1.6001,-0.33886,-2.0876,0.63703,0.071592,0.42244,-0.32596,-1.2406,-0.11299,0.32148,0.14613
-1.1768,2.7211,-1.9466,0.58319,-0.91973,0.20794,-0.69717,1.9253,0.14132,-0.92793,-0.511,0.13961,0.12623,0.61935,-0.8245
2.8328,-1.342,-0.60797,2.4566,-1.0702,0.081054,0.34898,-0.19849,0.16284,-2.2237,-1.2937,0.43102,-1.0052,-1.0385,-1.8365
3.3843,0.10076,1.9631,-1.3811,-1.4517,-2.9031,-0.49936,0.63798,-1.4444,-2.2475,-0.39671,-0.010771,-0.11308,-0.31941,-0.4091
0.91302,-1.1661,2.6844,1.0152,1.7795,-2.2122,1.3515,0.085464,-2.9011,0.45318,-1.0435,0.71729,1.4514,-0.015185,-1.3481
4.2955,-1.6204,-0.58862,-0.16197,-1.1359,-1.3578,0.23008,-0.68053,1.5515,-1.1303,0.20523,-0.54476,0.53337,0.091987,-0.51841
-0.43154,-0.5402,0.21269,2.9266,-0.50234,0.42145,0.90034,-1.2784,-0.54621,0.15436,1.5119,0.56681,0.31507,-0.43955,0.4408
-2.3812,-0.056082,-0.89467,2.1133,-0.061934,0.45003,0.6943,-0.29364,0.67109,1.4262,1.0858,-0.25398,-0.91268,-0.17939,-0.37981
-0.95273,1.8538,-0.51732,1.07,-2.034,0.048668,-1.1583,0.23106,-0.102,-0.45604,0.8759,1.6835,-0.73838,0.10093,-0.78889
3.7697,-2.694,-1.1779,-0.58756,-0.95878,-0.65286,-1.261,1.6118,1.2474,0.34145,0.43167,-0.49113,-0.74164,-0.23089,-0.49057
