76.7007086033,663.797275569
95.2735441552,1014.3622816
73.0957232493,618.938826916
46.9516354572,288.012877367
33.3137480056,144.977555864
58.8001284334,412.327812022
86.4775958313,844.415014024
26.1438291437,89.351909563
97.6793058523,1053.20525097
43.7453159626,240.908778383
27.3960599569,115.936712225
97.7709380144,1034.55054041
0.477748646463,3.44508498982
45.8230852085,254.058885722
54.8058554165,353.273447055
90.1526491199,926.945048811
7.25055401942,30.7577367238
45.32559552,241.735203861
78.0299288822,692.797188617
56.9992954919,382.995647161
94.0058295504,978.718285869
26.9031773559,98.2290062278
23.0527128171,84.9785703587
72.1620607036,584.521550996
99.03856132,1082.25149734
3.8567282135,5.37807424483
29.1370660814,122.013630198
86.1406581482,841.297543579
30.6637414672,131.606512241
45.7038082016,267.357505947
20.8365297577,52.1846807158
57.1870229314,388.795855138
35.6458427285,155.657694842
19.3869531878,87.1260781016
21.9669393722,83.7232155716
68.2754384479,530.711261039
0.0499320826943,14.4928408734
88.0160403117,843.24850174
52.302680128,340.811945309
30.8083679391,128.066959237
36.7450495784,172.783502591
32.497674786,147.228458255
69.2984401147,538.180640028
8.50775977301,18.1584427007
70.340432818,559.410466793
57.5800635973,384.884606047
88.4806455787,875.860995014
18.4605500858,58.9483005575
55.8041981373,376.843030927
16.4395710474,24.9459291843
11.5900497701,32.6626606312
46.8705089511,262.885902286
84.33492545,798.336107587
47.0879172063,278.115426472
25.3595168427,104.171319469
57.5279893076,411.579592637
64.1988259571,471.645130755
4.21211019461,-4.60107066464
54.0943345308,363.848079875
74.1390699605,634.232884203
73.6494046203,614.61698055
36.128161214,165.31378043
52.0563603735,326.302161959
47.1946296354,282.326194483
38.4175210129,199.427772234
54.6207713889,349.23680114
64.7683580294,489.500982377
84.4005467356,805.013871913
21.4404800201,67.0955374565
73.2615461079,611.057504623
20.1698478817,69.446653099
31.4337548498,138.906777891
12.5179786376,48.9516001981
3.61761195371,5.32627355217
81.2515736807,731.3845794
56.8424497509,378.289439943
82.2665238066,748.343138324
37.4722110019,175.748739041
84.6946340015,800.047623475
39.7685020685,203.056324686
2.05616850915,6.23518914756
97.1247091279,1042.6919584
31.1291991206,130.113663552
84.6126409599,790.864163252
85.9561287143,827.455642687
80.9652012247,738.33866824
88.8979965529,893.81365673
58.3641047494,402.882690162
50.3024480011,314.117036852
12.7419734701,12.9681174938
77.320666256,687.654958048
98.9646405094,1089.94766197
56.3266253207,372.340305154
79.8360680928,722.043849621
84.2993047538,798.10497093
45.3458596295,251.755172506
3.13987798949,4.26261828882
70.1062835334,550.923455067
80.3106828908,728.06984768
72.0680436903,581.130210853
