-3.7361,-0.50598,1.5505,-0.21144,-1.331,0.15785,1.29,-0.21137,-0.093135,0.022976,-0.59622,0.59524,0.14981,0.61427,1.0268,0.74283,0.26004,-0.24116,-0.090842,0.74336
-2.8598,-0.79404,-0.58453,-0.071963,0.10653,-0.96736,0.80482,-0.84818,-0.10991,-0.41964,0.1345,1.0729,0.35133,-0.031616,-0.47077,0.64388,-0.18166,0.91572,0.20148,0.007816
-2.0248,-0.31111,1.498,1.81,-0.55755,0.57453,0.0081843,0.47713,-1.0187,0.069129,0.6973,0.21529,-0.1346,-0.47365,0.30331,0.46413,0.25088,-0.61824,0.26359,0.84855
-1.7868,-0.30369,-0.48574,1.0878,-1.6699,0.50183,0.72441,0.18685,-0.89494,0.3006,0.15026,-1.2324,-0.32351,-0.82629,0.048414,-0.0076411,0.44456,-0.060102,-0.028146,-0.34505
-3.415,-0.29351,1.7987,2.4276,0.091691,0.13246,0.52024,0.19115,-1.7444,-0.38839,0.0041162,0.74059,-0.65895,0.16717,-0.10425,0.15628,0.65367,-0.24902,0.73646,-0.27526
-5.7953,-0.39618,1.7281,1.3224,-1.5111,0.16704,1.8187,-0.50043,-1.2632,-0.48623,0.14276,0.86343,0.13875,0.3019,0.34761,0.50308,0.45956,0.061204,-0.66511,-0.10654
-2.9172,-0.57925,1.0287,2.255,-0.95566,0.48451,0.037411,0.38886,-1.2085,-0.3266,0.53722,-0.4666,-0.052654,-0.78438,1.0007,0.16751,0.30474,-0.48552,0.37234,0.27317
-5.7396,-0.77908,1.097,1.5313,-0.63814,-0.19216,1.8658,-0.69087,-1.5132,-0.55265,-0.18871,0.75767,-0.19562,0.1986,-0.11535,0.15016,0.40646,0.58272,-0.04272,-0.50282
-3.7742,0.61246,1.1713,-0.24999,-0.64831,-0.84373,1.9426,-0.73706,-0.9988,-1.2751,0.34273,0.39416,0.25593,1.0785,0.53714,-0.13099,0.16995,-0.61609,-0.63517,0.47863
-2.7146,0.5713,1.1209,1.3136,-1.2465,-0.46397,0.60903,0.60255,0.75037,0.19388,-0.21028,0.66039,-0.34259,0.33636,0.71447,0.011051,0.48828,0.57038,-0.5663,-0.10752
-0.65165,-0.16297,1.1154,0.52071,-1.5778,-0.86653,0.040161,0.65393,-0.72811,0.1809,0.07516,0.86229,0.32423,-0.25735,-0.65673,-0.096899,0.3497,-0.0090324,-0.38009,-0.29398
-3.5455,-0.0131,0.52322,0.80281,-1.8214,0.66961,1.288,0.39725,0.26362,0.16557,-1.1197,-0.017954,-0.56001,0.20721,0.9853,-0.037225,0.34078,0.042733,-0.28667,-0.67723
-3.1062,-0.1381,1.8643,1.8695,0.13365,0.40704,0.48417,-0.067891,-1.147,-0.56887,0.39414,0.38379,-0.33517,1.4563,-0.16838,-0.022736,0.66358,0.33352,0.42649,0.47353
-3.9166,0.27571,1.1156,1.8718,-0.0026199,-0.062983,1.2996,-0.70299,-1.2729,-0.71077,-0.3553,0.77397,-0.45602,0.97869,-0.1121,0.16272,0.17847,-0.4832,0.64141,-0.26314
-4.6688,-0.26498,1.147,1.5538,-0.80831,-0.059365,0.96747,-0.44692,-0.025237,-0.26997,-0.30477,0.72632,-0.3107,0.62329,0.89697,0.024236,0.67315,-0.34249,-0.16412,-0.35733
-3.0002,-0.52215,0.7467,1.6808,-2.2459,0.88994,0.75057,0.47553,-0.054828,0.012141,0.036827,-0.81156,0.094892,-0.96768,1.2446,0.075516,-0.27295,-0.068569,-0.11356,-0.44636
-3.1144,0.88836,0.47009,-0.62964,-0.23347,-1.1635,2.0369,-0.37316,-1.8641,-1.1431,0.28685,0.14079,0.30106,0.14548,0.44078,-0.64469,-0.21797,-0.58554,-0.010944,0.13876
-2.8183,-0.14979,1.2037,2.3439,-2.1507,0.72049,1.1683,0.73833,-0.4654,-0.015369,0.36844,-0.6501,-0.17482,-0.96232,0.85704,0.013369,-0.33883,-0.47626,-0.37085,-0.39158
-3.5717,0.28973,-1.0403,0.52593,-1.8002,-0.3526,0.87828,0.4855,-0.21599,0.0070066,-0.66427,0.016176,-0.47688,-0.050375,1.3294,0.69104,0.64015,0.39593,-0.48473,-0.37419
