3.2092e-17,-1.0408e-17,3.4694e-18,-2.4286e-17,-1.7347e-18,-1.2143e-17,-3.4694e-18,-4.9873e-18,-1.8215e-17,3.4694e-18,2.4286e-17,2.0817e-17,2.4286e-17,4.6838e-17,-2.3094e-17,3.296e-17,1.7347e-18,1.7347e-17,3.708e-17,1.3444e-17
1.816e-18,-1.0842e-19,-4.3368e-19,-5.9631e-19,-2.1684e-19,-4.3368e-19,8.6736e-19,-4.8789e-19,-2.7105e-19,-2.1684e-19,1.1926e-18,5.6921e-19,8.6736e-19,1.1384e-18,-2.3378e-19,4.8789e-19,5.15e-19,6.5052e-19,8.0638e-19,7.4539e-20
3.1225e-17,0,3.4694e-18,-1.301e-17,1.1276e-17,-5.2042e-18,-3.4694e-18,-1.1709e-17,-5.2042e-18,-1.3878e-17,1.3878e-17,1.2143e-17,1.8215e-17,2.6455e-17,-1.0354e-17,4.3368e-18,-9.541e-18,6.9389e-18,1.3227e-17,3.6863e-18
1.5829e-17,4.3368e-18,-6.0715e-18,-7.3726e-18,4.7705e-18,-3.4694e-18,3.4694e-18,-3.6863e-18,-3.0358e-18,-6.0715e-18,1.1276e-17,8.6736e-19,1.1818e-17,6.5052e-18,-3.5508e-18,3.9031e-18,8.6736e-19,3.4694e-18,1.4583e-17,2.5479e-18
9.541e-17,2.0817e-17,8.6736e-18,-2.2551e-17,1.0408e-17,0,4.5103e-17,-1.7347e-17,-1.7347e-18,-1.7347e-17,4.8572e-17,-8.6736e-18,2.4286e-17,5.3776e-17,-2.1901e-17,0,-8.6736e-18,3.4694e-17,4.8572e-17,1.0408e-17
1.1796e-16,5.8981e-17,-3.1225e-17,-2.7756e-17,4.5103e-17,-3.8164e-17,3.4694e-17,-2.1684e-18,-1.5613e-17,-1.0408e-17,6.245e-17,1.3878e-17,2.2551e-17,7.4593e-17,-3.1876e-17,-1.0408e-17,5.2042e-18,1.0408e-17,7.7629e-17,4.6404e-17
5.2042e-17,3.1225e-17,-2.6021e-17,-1.3878e-17,8.6736e-18,-1.3878e-17,2.0817e-17,-1.5613e-17,8.6736e-19,8.6736e-18,4.1633e-17,2.4286e-17,4.8139e-17,6.4185e-17,-1.648e-17,-6.9389e-18,-2.949e-17,0,6.8955e-17,3.9031e-18
1.0408e-16,1.3878e-17,-6.9389e-18,-4.8572e-17,3.1225e-17,-1.7347e-17,6.9389e-18,2.6021e-18,-2.7756e-17,-1.3878e-17,9.7145e-17,1.0408e-17,5.7246e-17,6.9389e-17,-6.9931e-17,3.4694e-18,1.0408e-17,-1.7347e-17,6.1583e-17,8.6736e-18
6.1583e-17,3.1225e-17,-2.7756e-17,-2.6021e-17,2.2551e-17,-1.5613e-17,2.7756e-17,-5.3776e-17,-1.1276e-17,-1.7347e-17,3.1225e-17,1.3878e-17,4.5536e-17,4.5103e-17,-4.429e-17,1.0408e-17,1.1276e-17,3.4694e-18,3.5562e-17,7.8063e-18
5.6379e-17,3.4694e-18,5.2042e-18,-5.2042e-18,1.9082e-17,-1.3878e-17,2.4286e-17,-3.4694e-18,-1.9082e-17,-1.7347e-17,2.7756e-17,-1.7347e-18,4.5103e-17,8.3267e-17,-2.678e-17,8.6736e-18,6.9389e-18,3.4694e-17,6.1149e-17,7.3726e-18
7.0256e-17,1.3878e-17,-8.6736e-18,-2.949e-17,6.9389e-18,-1.7347e-18,-1.3878e-17,-3.4694e-18,-3.1225e-17,-8.6736e-18,5.5511e-17,3.4694e-17,2.472e-17,5.3776e-17,-4.7163e-18,1.7347e-17,-6.9389e-18,-3.4694e-18,4.4886e-17,-3.0358e-18
2.1684e-17,2.0817e-17,-2.4286e-17,6.9389e-18,-1.5613e-17,-6.9389e-18,1.7347e-17,-1.9516e-17,-1.9949e-17,-1.3878e-17,5.8981e-17,1.4745e-17,4.7705e-18,5.3776e-17,-6.142e-17,-1.3878e-17,-1.8215e-17,1.3878e-17,5.5511e-17,1.1926e-17
9.4558e-07,1.5393e-06,-3.3601e-07,-7.7021e-06,-1.2422e-06,2.392e-06,-3.8105e-06,1.8838e-06,-1.8036e-06,5.6665e-06,-3.079e-06,2.2444e-06,3.8633e-06,3.5416e-06,1.7515e-06,-7.5881e-06,8.9441e-06,-1.931e-05,8.2533e-07,1.2333e-05
3.7237e-06,5.1964e-06,4.7208e-06,-2.9399e-05,-4.898e-06,2.1689e-07,-1.5798e-05,1.2156e-05,-3.4351e-06,5.6052e-06,-6.7451e-06,-5.5274e-06,-1.5854e-05,-9.8858e-07,1.1223e-06,-2.5559e-05,3.1186e-05,-4.0592e-05,1.8497e-06,3.2885e-05
1.8397e-06,2.0319e-06,6.0721e-06,-1.3948e-05,-2.4236e-06,-5.5872e-06,-8.2949e-06,8.9373e-06,5.7204e-07,-7.5698e-06,-3.5951e-09,-1.162e-05,-2.7056e-05,-9.7299e-06,-3.0189e-06,-9.9527e-06,1.2911e-05,1.8799e-06,4.7322e-08,6.5434e-06
7.6656e-08,8.4663e-08,2.5301e-07,-5.8117e-07,-1.0098e-07,-2.328e-07,-3.4562e-07,3.7239e-07,2.3835e-08,-3.1541e-07,-1.4979e-10,-4.8416e-07,-1.1273e-06,-4.0541e-07,-1.2579e-07,-4.1469e-07,5.3795e-07,7.8328e-08,1.9717e-09,2.7264e-07
5.8981e-17,3.1225e-17,-2.7756e-17,-1.2143e-17,2.2551e-17,0,5.8981e-17,-9.1073e-18,-3.4694e-17,3.4694e-18,5.5511e-17,1.0408e-17,3.9031e-17,5.7246e-17,-2.3636e-17,-1.9082e-17,3.4694e-18,0,5.9631e-17,5.2042e-18
1.648e-17,1.0408e-17,-8.6736e-18,-3.4694e-18,3.4694e-18,-6.0715e-18,6.9389e-18,-3.5779e-18,-6.5052e-18,-5.6379e-18,1.301e-17,3.6863e-18,1.4962e-17,1.4311e-17,3.0764e-18,-2.1684e-18,5.421e-18,7.8063e-18,1.4691e-17,-2.0058e-18
3.5562e-17,3.6429e-17,-1.3878e-17,-1.2143e-17,-5.2042e-18,-2.7756e-17,2.4286e-17,-2.2551e-17,-3.0358e-17,-1.0408e-17,4.1633e-17,1.9949e-17,2.3852e-17,5.4644e-17,-2.1684e-17,6.9389e-18,-8.6736e-18,2.4286e-17,3.4911e-17,-1.0842e-17
8.8471e-17,1.0408e-17,-1.2143e-17,-2.7756e-17,3.1225e-17,1.5613e-17,-3.4694e-18,-1.3444e-17,-1.9949e-17,-6.9389e-18,4.1633e-17,2.2551e-17,4.2934e-17,3.6429e-17,-1.6155e-17,1.7347e-18,3.4694e-18,6.9389e-18,3.6429e-17,2.1684e-19
4.8572e-17,2.4286e-17,-3.1225e-17,6.9389e-18,1.0408e-17,-1.3878e-17,1.0408e-17,-3.0358e-18,-5.5511e-17,-2.0817e-17,3.4694e-17,2.0817e-17,3.9899e-17,7.6328e-17,-4.7163e-17,1.0408e-17,2.949e-17,3.8164e-17,7.8496e-17,1.2577e-17
2.7756e-17,1.3878e-17,-1.7347e-18,-8.6736e-18,3.4694e-18,0,1.7347e-18,-2.1034e-17,-2.0817e-17,-8.6736e-18,3.8164e-17,7.8063e-18,2.5587e-17,3.296e-17,-8.1857e-18,3.4694e-18,-3.4694e-18,1.5613e-17,2.8406e-17,4.12e-18
